Customer_ID,Customer_Name,City,Region,Segment,Credit_Limit,Outstanding_Balance,Payment_Terms_Days,Registration_Date,Account_Status,Tax_ID,Industry,Annual_Revenue_EGP,Contact_Email,Assigned_Rep
C10573,Customer_10573,Giza,North,SME,500000,27216,30,2021-07-15,Active,TAX5167359,Healthcare,274922.0,contact10572@company10572.com,E0065
C10574,Customer_10574,Asyut,West,Retail,500000,163959,90,2021-10-18,Active,TAX4250969,Food & Beverage,2555044.0,contact10573@company10573.com,E0026
C10575,Customer_10575,Suez,West,SME,500000,146900,90,2021-03-21,Active,,Food & Beverage,1690516.0,contact10574@company10574.com,E0148
C10576,Customer_10576,Giza,Central,Retail,250000,97643,60,2022-12-20,Active,TAX2536764,Education,2239763.0,contact10575@company10575.com,E0175
C10577,Customer_10577,Alexandria,North,Retail,50000,176505,30,2023-10-10,Active,TAX3583757,Real Estate,1934888.0,contact10576@company10576.com,E0089
C10578,Customer_10578,Aswan,North,Government,50000,2777,90,2021-04-10,Active,TAX1956522,Healthcare,7653207.0,contact10577@company10577.com,E0086
C10579,Customer_10579,Asyut,South,SME,50000,73437,60,2023-09-05,Active,TAX8657956,Food & Beverage,464239.0,contact10578@company10578.com,E0042
C10580,Customer_10580,Tanta,West,SME,1000000,146716,45,2024-02-19,Active,TAX7412496,Retail,2526297.0,contact10579@company10579.com,E0002
C10581,Customer_10581,Tanta,East,SME,50000,204207,60,2024-01-29,Suspended,TAX8161549,Technology,9949640.0,contact10580@company10580.com,E0166
C10582,Customer_10582,Asyut,South,Retail,1000000,91579,30,2021-01-04,,TAX8124962,Manufacturing,3303940.0,contact10581@company10581.com,E0015
C10583,Customer_10583,Luxor,Central,Enterprise,250000,257168,30,2024-04-10,Active,TAX4005926,Real Estate,3369299.0,contact10582@company10582.com,E0047
C10584,Customer_10584,Tanta,North,SME,50000,50364,30,2021-07-21,Suspended,TAX5051927,Healthcare,475633.0,contact10583@company10583.com,E0014
C10585,Customer_10585,Mansoura,South,Retail,100000,14085,30,2024-10-19,Active,TAX7862184,Retail,57546105.0,contact10584@company10584.com,E0172
C10586,Customer_10586,Asyut,South,Enterprise,500000,129889,30,2021-02-09,Active,TAX3746331,Technology,982998.0,contact10585@company10585.com,E0038
C10587,Customer_10587,Port Said,East,Retail,100000,199591,90,2023-02-12,Active,,Real Estate,15521425.0,contact10586@company10586.com,E0172
C10588,Customer_10588,Luxor,South,SME,100000,159455,30,2021-02-08,Active,TAX6802479,Technology,874154.0,contact10587@company10587.com,E0064
C10589,Customer_10589,Giza,North,Retail,50000,209164,45,2022-06-02,Active,TAX4584604,Healthcare,276872.0,contact10588@company10588.com,E0188
C10590,Customer_10590,Suez,Central,Government,500000,14973,30,2024-10-15,Active,TAX4360943,Technology,1619233.0,contact10589@company10589.com,E0186
C10591,Customer_10591,Tanta,Central,Retail,100000,273510,45,2024-01-28,Active,TAX4118057,Retail,801327.0,contact10590@company10590.com,E0123
C10592,Customer_10592,Alexandria,South,SME,1000000,183395,90,2023-03-26,Active,TAX2761128,Manufacturing,1333228.0,contact10591@company10591.com,E0172
C10593,Customer_10593,Suez,South,Government,500000,176746,60,2021-12-02,Active,TAX8835866,Real Estate,52760788.0,contact10592@company10592.com,E0189
C10594,Customer_10594,Tanta,East,Enterprise,1000000,273898,30,2021-08-22,Active,TAX9880083,Food & Beverage,476684.0,,E0097
C10595,Customer_10595,Suez,West,Retail,1000000,143020,90,2022-06-05,Active,TAX8440768,Manufacturing,677646.0,contact10594@company10594.com,E0041
C10596,Customer_10596,Port Said,East,Government,50000,276564,60,2023-02-26,Active,TAX2299748,Technology,365091.0,contact10595@company10595.com,E0067
C10597,Customer_10597,Mansoura,South,Retail,500000,38585,30,2022-12-02,Active,TAX6524015,Real Estate,973003.0,contact10596@company10596.com,E0150
C10598,Customer_10598,Mansoura,West,Retail,50000,99567,30,2021-01-29,Inactive,TAX8647706,Technology,988531.0,contact10597@company10597.com,E0097
C10599,Customer_10599,Tanta,North,Retail,500000,60185,30,2023-10-30,Suspended,TAX4178909,Retail,6823219.0,contact10598@company10598.com,E0126
C10600,Customer_10600,Cairo,South,Retail,250000,254969,90,2024-05-16,Active,TAX6054452,Technology,3472379.0,contact10599@company10599.com,E0108
C10601,Customer_10601,Alexandria,Central,Government,500000,191272,30,2024-04-11,Active,TAX1840075,Manufacturing,565902.0,contact10600@company10600.com,E0105
C10602,Customer_10602,Mansoura,East,SME,500000,3959,30,2021-05-10,Active,TAX8502867,Manufacturing,2005836.0,contact10601@company10601.com,E0054
C10603,Customer_10603,Mansoura,South,SME,50000,176967,30,2023-10-08,Active,TAX9235236,Education,32167180.0,contact10602@company10602.com,E0089
C10604,Customer_10604,Mansoura,South,Enterprise,50000,191505,45,2023-08-03,Active,TAX2493950,Healthcare,153828.0,,E0118
C10605,Customer_10605,Mansoura,West,Enterprise,250000,165505,30,2022-02-11,Active,TAX5013827,Technology,474182.0,contact10604@company10604.com,E0197
C10606,Customer_10606,Luxor,North,Retail,1000000,222383,90,2023-11-07,Active,TAX2129912,Real Estate,7823948.0,contact10605@company10605.com,E0134
C10607,Customer_10607,Mansoura,West,SME,100000,172961,30,2023-12-21,Active,TAX8809214,Real Estate,504784.0,contact10606@company10606.com,E0083
C10608,Customer_10608,Cairo,West,Retail,1000000,85384,90,2022-10-14,Active,TAX9992271,Healthcare,967322.0,contact10607@company10607.com,E0191
C10609,Customer_10609,Alexandria,West,SME,500000,157410,60,2021-10-12,Inactive,TAX9566544,Real Estate,1371891.0,contact10608@company10608.com,E0006
C10610,Customer_10610,Mansoura,North,Retail,250000,208776,60,2024-09-01,Active,TAX6499409,Technology,1638521.0,,E0152
C10611,Customer_10611,Suez,Central,Government,100000,293070,45,2022-10-06,Active,TAX2510568,Technology,1556522.0,contact10610@company10610.com,E0164
C10612,Customer_10612,Cairo,South,Enterprise,500000,194826,60,2021-12-04,Active,TAX8022685,Education,446357.0,contact10611@company10611.com,E0128
C10613,Customer_10613,Aswan,North,SME,100000,277838,60,2024-02-01,Active,TAX2960604,Technology,1250766.0,contact10612@company10612.com,E0105
C10614,Customer_10614,Suez,South,SME,250000,26119,30,2021-02-08,Active,TAX2317952,Manufacturing,1107375.0,contact10613@company10613.com,E0008
C10615,Customer_10615,Luxor,South,Retail,1000000,299932,60,2022-11-10,Inactive,TAX6741028,Technology,1865244.0,contact10614@company10614.com,E0060
C10616,Customer_10616,Mansoura,West,Government,50000,226268,60,2024-02-02,Active,TAX5492404,Retail,776778.0,contact10615@company10615.com,E0109
C10617,Customer_10617,Tanta,North,Retail,1000000,120212,30,2021-07-03,Active,TAX8581561,Manufacturing,5895178.0,contact10616@company10616.com,E0023
C10618,Customer_10618,Alexandria,East,Retail,50000,21226,60,2024-10-31,Active,TAX2847616,Healthcare,1205714.0,contact10617@company10617.com,E0121
C10619,Customer_10619,Aswan,East,Retail,250000,284490,30,2021-02-25,Active,TAX1863475,Education,3213835.0,contact10618@company10618.com,E0113
C10620,Customer_10620,Tanta,East,Retail,50000,103116,30,2023-09-30,Active,TAX7867534,Healthcare,51235293.0,,E0112
C10621,Customer_10621,Tanta,South,SME,50000,166920,30,2023-10-02,Active,TAX6107557,Real Estate,1128272.0,contact10620@company10620.com,E0004
C10622,Customer_10622,Port Said,North,Retail,50000,251856,30,2024-11-17,Active,TAX4488831,Healthcare,599661.0,contact10621@company10621.com,E0168
C10623,Customer_10623,Tanta,West,Enterprise,100000,8822,90,2021-03-29,Active,TAX9152284,Healthcare,1456400.0,contact10622@company10622.com,E0008
C10624,Customer_10624,Cairo,North,SME,1000000,16702,60,2022-03-16,Active,TAX6759043,Healthcare,7045552.0,contact10623@company10623.com,E0141
C10625,Customer_10625,Alexandria,West,Retail,500000,153450,45,2024-12-20,Active,TAX8579425,Food & Beverage,334114.0,contact10624@company10624.com,E0089
C10626,Customer_10626,Alexandria,East,Retail,250000,183907,90,2024-12-06,Suspended,TAX8331091,Real Estate,27278173.0,contact10625@company10625.com,E0002
C10627,Customer_10627,Aswan,South,Retail,100000,239473,60,2021-03-16,Active,TAX4334997,Healthcare,480369.0,contact10626@company10626.com,E0136
C10628,Customer_10628,Giza,West,Retail,500000,188149,60,2023-07-05,Active,TAX8003278,Education,2478756.0,contact10627@company10627.com,E0063
C10629,Customer_10629,Cairo,East,SME,500000,149377,45,2023-11-28,Active,TAX3043273,Retail,1845746.0,,E0031
C10630,Customer_10630,Cairo,North,SME,500000,419,60,2024-02-14,,TAX8796323,Healthcare,1808035.0,contact10629@company10629.com,E0151
C10631,Customer_10631,Alexandria,South,SME,1000000,171274,60,2022-02-27,Active,TAX8304497,Healthcare,448723.0,contact10630@company10630.com,E0122
C10632,Customer_10632,Aswan,North,Government,50000,38922,45,2022-07-29,Active,TAX9014552,Manufacturing,483219.0,contact10631@company10631.com,E0077
C10633,Customer_10633,Asyut,East,Government,50000,219485,30,2022-03-24,Active,TAX6233403,Healthcare,2696337.0,contact10632@company10632.com,E0058
C10634,Customer_10634,Alexandria,West,SME,500000,201664,90,2021-12-05,Inactive,TAX6633588,Retail,340850.0,contact10633@company10633.com,E0150
C10635,Customer_10635,Aswan,North,Retail,500000,149958,60,2021-10-18,Active,TAX6059757,Education,4644976.0,contact10634@company10634.com,E0176
C10636,Customer_10636,Tanta,East,Retail,250000,17922,30,2021-06-28,Active,,Manufacturing,978693.0,,E0156
C10637,Customer_10637,Aswan,East,Retail,1000000,176363,45,2024-07-26,Active,TAX3637520,Manufacturing,8162769.0,contact10636@company10636.com,E0062
C10638,Customer_10638,Port Said,South,SME,500000,32701,45,2021-10-21,Active,TAX7342256,Technology,176790.0,contact10637@company10637.com,E0157
C10639,Customer_10639,Suez,West,Government,100000,285470,60,2021-07-11,Active,TAX4869273,Retail,1850357.0,contact10638@company10638.com,E0021
C10640,Customer_10640,Aswan,South,Enterprise,250000,267177,90,2023-09-29,Active,TAX9603606,Healthcare,2494252.0,contact10639@company10639.com,E0066
C10641,Customer_10641,Suez,North,SME,250000,266997,30,2023-09-21,Active,TAX1208863,Education,18903867.0,contact10640@company10640.com,E0008
C10642,Customer_10642,Asyut,West,SME,250000,86472,30,2024-12-01,Inactive,TAX5429227,Manufacturing,2119586.0,contact10641@company10641.com,E0086
C10643,Customer_10643,Alexandria,West,SME,50000,250464,45,2023-08-09,Inactive,TAX9152646,Real Estate,1116400.0,contact10642@company10642.com,E0184
C10644,Customer_10644,Mansoura,Central,Retail,50000,5770,30,2021-06-19,Active,TAX6518602,Technology,7473376.0,contact10643@company10643.com,E0166
C10645,Customer_10645,Alexandria,North,SME,1000000,57873,90,2021-04-19,Active,TAX4514696,Healthcare,1754354.0,contact10644@company10644.com,E0175
C10646,Customer_10646,Aswan,Central,Government,50000,283814,60,2024-06-28,Suspended,TAX7458144,Real Estate,8132431.0,contact10645@company10645.com,E0028
C10647,Customer_10647,Giza,Central,Enterprise,250000,154433,90,2022-03-29,Active,TAX1969680,Technology,1469951.0,contact10646@company10646.com,E0195
C10648,Customer_10648,Suez,West,Enterprise,1000000,230000,60,2021-02-11,,TAX9100968,Education,1209505.0,contact10647@company10647.com,E0048
C10649,Customer_10649,Tanta,North,Retail,500000,227342,60,2024-02-18,Active,TAX5345606,Education,101278.0,contact10648@company10648.com,E0121
C10650,Customer_10650,Suez,East,Retail,1000000,196661,30,2024-09-08,Suspended,TAX7959631,Healthcare,4276782.0,contact10649@company10649.com,E0049
C10651,Customer_10651,Suez,South,Retail,100000,269957,45,2022-02-15,Active,TAX1445905,Technology,116195.0,contact10650@company10650.com,E0071
C10652,Customer_10652,Luxor,Central,SME,100000,73969,60,2021-07-17,,TAX7193871,Retail,205387.0,contact10651@company10651.com,E0102
C10653,Customer_10653,Tanta,East,Enterprise,250000,71824,45,2023-12-31,Inactive,,Healthcare,2940583.0,contact10652@company10652.com,E0197
C10654,Customer_10654,Port Said,Central,Enterprise,50000,68966,60,2021-11-10,Inactive,TAX3248175,Retail,745403.0,contact10653@company10653.com,E0087
C10655,Customer_10655,Mansoura,Central,SME,50000,212618,60,2021-03-06,Active,TAX6440090,Food & Beverage,3930797.0,contact10654@company10654.com,E0156
C10656,Customer_10656,Giza,South,SME,250000,220984,60,2023-09-20,Inactive,TAX5134229,Technology,2472190.0,contact10655@company10655.com,E0154
C10657,Customer_10657,Tanta,East,SME,1000000,144183,90,2024-02-27,Inactive,TAX1809800,Retail,1750448.0,contact10656@company10656.com,E0086
C10658,Customer_10658,Mansoura,East,Retail,250000,19674,30,2021-08-23,Active,,Retail,245248.0,contact10657@company10657.com,E0100
C10659,Customer_10659,Port Said,West,SME,100000,255064,45,2022-03-18,Inactive,TAX7084248,Healthcare,644704.0,contact10658@company10658.com,E0046
C10660,Customer_10660,Asyut,South,SME,100000,45875,45,2024-05-29,Active,TAX4719770,Real Estate,8893829.0,contact10659@company10659.com,E0082
C10661,Customer_10661,Port Said,South,SME,250000,196801,30,2023-07-29,Active,TAX7659960,Food & Beverage,646336.0,contact10660@company10660.com,E0096
C10662,Customer_10662,Asyut,South,Enterprise,1000000,35619,45,2023-05-17,Active,TAX9428275,Healthcare,3356568.0,contact10661@company10661.com,E0103
C10663,Customer_10663,Luxor,North,Retail,250000,66165,30,2022-05-26,Active,TAX6729094,Healthcare,555046.0,contact10662@company10662.com,E0135
C10664,Customer_10664,Cairo,North,SME,250000,177553,60,2021-04-23,Active,TAX2392662,Retail,724831.0,contact10663@company10663.com,E0140
C10665,Customer_10665,Tanta,Central,SME,50000,35504,30,2024-04-13,Active,TAX9603675,Healthcare,3380968.0,contact10664@company10664.com,E0021
C10666,Customer_10666,Suez,East,SME,250000,205517,90,2022-04-08,Active,TAX2955140,Manufacturing,64589.0,contact10665@company10665.com,E0017
C10667,Customer_10667,Mansoura,North,SME,100000,1723,90,2024-08-07,Active,TAX8992461,Education,1236792.0,contact10666@company10666.com,E0048
C10668,Customer_10668,Asyut,West,SME,250000,87468,30,2023-11-17,Active,TAX4815426,Healthcare,2675453.0,contact10667@company10667.com,E0187
C10669,Customer_10669,Asyut,East,Retail,50000,202497,90,2022-04-10,Active,TAX2635412,Food & Beverage,7910274.0,contact10668@company10668.com,E0051
C10670,Customer_10670,Aswan,South,Enterprise,100000,282632,90,2023-08-05,Suspended,TAX3289663,Retail,4932986.0,contact10669@company10669.com,E0063
C10671,Customer_10671,Alexandria,South,Enterprise,1000000,83865,90,2022-03-12,Active,TAX2448441,Healthcare,894814.0,contact10670@company10670.com,E0123
C10672,Customer_10672,Mansoura,North,Enterprise,500000,136306,90,2021-03-20,Active,TAX4479574,Retail,247344.0,contact10671@company10671.com,E0162
C10673,Customer_10673,Suez,East,Retail,250000,9194,30,2021-01-05,Active,TAX5984897,Technology,4953759.0,contact10672@company10672.com,E0040
C10674,Customer_10674,Giza,West,Retail,1000000,161262,45,2021-02-20,Active,TAX8220661,Manufacturing,5854104.0,,E0038
C10675,Customer_10675,Tanta,North,Retail,50000,144335,45,2022-05-12,Active,TAX2394996,Real Estate,2952733.0,contact10674@company10674.com,E0092
C10676,Customer_10676,Tanta,East,SME,100000,280398,90,2023-05-04,Active,TAX1011095,Food & Beverage,151929.0,contact10675@company10675.com,E0020
C10677,Customer_10677,Port Said,West,SME,1000000,15812,60,2022-10-17,Active,TAX2743506,Food & Beverage,442425.0,contact10676@company10676.com,E0123
C10678,Customer_10678,Cairo,East,Enterprise,50000,204029,60,2021-10-19,Active,TAX6010045,Technology,361742.0,contact10677@company10677.com,E0168
C10679,Customer_10679,Alexandria,South,Enterprise,100000,91829,45,2024-05-17,Active,TAX3439120,Technology,1218624.0,contact10678@company10678.com,E0047
C10680,Customer_10680,Mansoura,South,Government,250000,284727,90,2021-05-30,,TAX9467848,Manufacturing,1957342.0,contact10679@company10679.com,E0099
C10681,Customer_10681,Asyut,East,Retail,1000000,79153,90,2022-12-12,Active,TAX2705550,Technology,935993.0,contact10680@company10680.com,E0066
C10682,Customer_10682,Port Said,East,Retail,100000,99777,30,2023-12-06,Active,TAX7633677,Healthcare,13260833.0,contact10681@company10681.com,E0097
C10683,Customer_10683,Luxor,East,Retail,50000,173437,30,2024-08-22,,TAX9771877,Real Estate,4641488.0,contact10682@company10682.com,E0063
C10684,Customer_10684,Asyut,Central,Retail,1000000,15199,30,2023-12-24,Active,TAX6185492,Retail,1571444.0,contact10683@company10683.com,E0142
C10685,Customer_10685,Giza,East,Retail,250000,212682,90,2021-09-08,Active,TAX2295529,Retail,627931.0,contact10684@company10684.com,E0062
C10686,Customer_10686,Giza,West,SME,1000000,46882,45,2022-04-11,Active,TAX3612081,Retail,395156.0,contact10685@company10685.com,E0117
C10687,Customer_10687,Luxor,South,Retail,500000,40189,45,2022-11-14,Active,TAX1782567,Healthcare,292962.0,,E0131
C10688,Customer_10688,Asyut,East,Retail,500000,29315,45,2022-02-04,Active,TAX1234567,Manufacturing,712364.0,contact10687@company10687.com,E0092
C10689,Customer_10689,Cairo,South,Retail,250000,176512,60,2023-08-27,Active,TAX8623040,Healthcare,2877821.0,contact10688@company10688.com,E0008
C10690,Customer_10690,Port Said,Central,SME,50000,21061,30,2021-01-01,Active,TAX5418993,Technology,969162.0,contact10689@company10689.com,E0059
C10691,Customer_10691,Mansoura,North,SME,250000,211728,45,2021-02-26,Inactive,TAX4257591,Retail,3967550.0,contact10690@company10690.com,E0006
C10692,Customer_10692,Alexandria,South,Enterprise,250000,133115,60,2023-05-10,Active,TAX3651597,Food & Beverage,181455.0,contact10691@company10691.com,E0055
C10693,Customer_10693,Alexandria,North,Retail,500000,216509,90,2024-04-01,Active,TAX8391567,Manufacturing,13851202.0,contact10692@company10692.com,E0070
C10694,Customer_10694,Giza,Central,Government,100000,136432,30,2023-03-25,Active,TAX1477265,Technology,413357.0,contact10693@company10693.com,E0058
C10695,Customer_10695,Alexandria,North,Government,50000,14811,60,2021-05-15,Active,TAX9560137,Retail,407603.0,contact10694@company10694.com,E0010
C10696,Customer_10696,Tanta,South,Retail,50000,146062,30,2022-08-05,Active,TAX1312377,Real Estate,2543758.0,contact10695@company10695.com,E0006
C10697,Customer_10697,Asyut,Central,Government,100000,47623,90,2021-06-09,Active,TAX5759449,Real Estate,260269.0,contact10696@company10696.com,E0197
C10698,Customer_10698,Alexandria,South,Retail,250000,129609,30,2021-04-11,Active,TAX3142218,Food & Beverage,2383786.0,contact10697@company10697.com,E0152
C10699,Customer_10699,Luxor,Central,Retail,250000,117502,30,2024-07-02,Active,TAX6915774,Real Estate,124946.0,contact10698@company10698.com,E0019
C10700,Customer_10700,Aswan,West,Retail,1000000,84624,60,2024-03-03,Active,TAX6239191,Food & Beverage,842195.0,contact10699@company10699.com,E0154
C10701,Customer_10701,Port Said,Central,Government,1000000,239398,60,2024-03-20,Inactive,TAX9102674,Food & Beverage,1835302.0,contact10700@company10700.com,E0077
C10702,Customer_10702,Aswan,West,Government,100000,72246,45,2021-12-15,,TAX7549386,Technology,2179812.0,,E0125
C10703,Customer_10703,Luxor,Central,Government,500000,87531,45,2024-02-05,Active,TAX3511442,Technology,9157260.0,contact10702@company10702.com,E0128
C10704,Customer_10704,Tanta,West,Enterprise,250000,169879,45,2021-10-01,Inactive,TAX4825674,Education,5330739.0,contact10703@company10703.com,E0166
C10705,Customer_10705,Mansoura,West,Government,500000,204552,30,2024-02-18,Active,TAX6870540,Real Estate,316670.0,contact10704@company10704.com,E0186
C10706,Customer_10706,Mansoura,North,SME,50000,37796,60,2021-02-02,Active,TAX7473583,Food & Beverage,2402938.0,contact10705@company10705.com,E0153
C10707,Customer_10707,Alexandria,West,Enterprise,250000,231314,45,2021-03-18,Inactive,TAX3926682,Healthcare,1160318.0,contact10706@company10706.com,E0020
C10708,Customer_10708,Port Said,Central,SME,500000,178878,90,2021-04-30,Active,TAX7862704,Food & Beverage,89160.0,contact10707@company10707.com,E0095
C10709,Customer_10709,Suez,North,SME,1000000,150497,30,2023-09-26,Active,TAX6898475,Technology,15379607.0,contact10708@company10708.com,E0200
C10710,Customer_10710,Luxor,West,SME,100000,149476,45,2021-08-05,Active,TAX3837992,Healthcare,907585.0,contact10709@company10709.com,E0037
C10711,Customer_10711,Cairo,West,Retail,50000,11248,60,2021-01-13,Active,TAX6449637,Manufacturing,122902.0,contact10710@company10710.com,E0178
C10712,Customer_10712,Asyut,South,Retail,250000,162949,45,2022-08-24,Active,TAX3786470,Education,1960318.0,contact10711@company10711.com,E0024
C10713,Customer_10713,Suez,North,Retail,1000000,200383,60,2022-10-14,Active,TAX4565264,Healthcare,2591056.0,contact10712@company10712.com,E0198
C10714,Customer_10714,Cairo,East,SME,100000,33222,30,2023-06-26,Inactive,TAX6405073,Retail,3417784.0,contact10713@company10713.com,E0073
C10715,Customer_10715,Mansoura,Central,Government,100000,173763,90,2022-11-03,Active,TAX1824378,Food & Beverage,3024349.0,contact10714@company10714.com,E0057
C10716,Customer_10716,Port Said,West,Retail,500000,92616,90,2022-01-26,Active,TAX4592076,Retail,991096.0,contact10715@company10715.com,E0040
C10717,Customer_10717,Cairo,South,SME,1000000,43281,60,2024-10-07,Active,TAX6260559,Healthcare,14182326.0,contact10716@company10716.com,E0186
C10718,Customer_10718,Cairo,West,Enterprise,50000,217063,60,2021-09-19,Active,TAX4027483,Real Estate,1258281.0,contact10717@company10717.com,E0138
C10719,Customer_10719,Port Said,South,SME,250000,127745,45,2023-10-20,Active,TAX7477280,Retail,3404318.0,contact10718@company10718.com,E0147
C10720,Customer_10720,Asyut,South,Government,50000,107282,90,2024-12-02,Active,TAX9726008,Education,708359.0,contact10719@company10719.com,E0120
C10721,Customer_10721,Aswan,East,Enterprise,500000,236271,90,2021-08-03,Active,TAX9041248,Retail,4150847.0,contact10720@company10720.com,E0118
C10722,Customer_10722,Giza,East,Government,100000,214773,60,2021-01-06,Inactive,TAX9394976,Technology,298593.0,contact10721@company10721.com,E0069
C10723,Customer_10723,Cairo,East,SME,500000,240433,30,2023-09-10,Inactive,TAX7939059,Food & Beverage,650912.0,contact10722@company10722.com,E0084
C10724,Customer_10724,Port Said,South,Retail,250000,124397,45,2023-04-29,Inactive,TAX3473810,Food & Beverage,10400124.0,contact10723@company10723.com,E0038
C10725,Customer_10725,Mansoura,Central,SME,500000,55640,45,2021-12-09,Active,,Education,675681.0,contact10724@company10724.com,E0038
C10726,Customer_10726,Aswan,West,Retail,100000,216656,60,2021-03-03,Active,TAX8050973,Manufacturing,407904.0,contact10725@company10725.com,E0087
C10727,Customer_10727,Aswan,North,Retail,1000000,99742,30,2024-04-01,Active,,Technology,298036.0,contact10726@company10726.com,E0199
C10728,Customer_10728,Aswan,South,SME,100000,208886,45,2021-01-10,,TAX9888393,Real Estate,4284229.0,contact10727@company10727.com,E0011
C10729,Customer_10729,Tanta,East,Enterprise,50000,117963,60,2024-09-21,,TAX2028590,Food & Beverage,811400.0,contact10728@company10728.com,E0141
C10730,Customer_10730,Aswan,North,Retail,250000,152064,45,2021-04-17,Active,TAX2804795,Retail,1053922.0,contact10729@company10729.com,E0170
C10731,Customer_10731,Port Said,West,Retail,50000,128806,90,2024-07-07,Active,TAX3127917,Food & Beverage,289560.0,contact10730@company10730.com,E0151
C10732,Customer_10732,Port Said,East,Retail,50000,131428,30,2021-06-18,Active,TAX3823663,Healthcare,1952128.0,contact10731@company10731.com,E0146
C10733,Customer_10733,Tanta,North,Retail,100000,169207,60,2023-11-19,Inactive,TAX3600381,Education,2876163.0,contact10732@company10732.com,E0139
C10734,Customer_10734,Giza,East,SME,100000,20002,90,2022-07-03,Active,TAX1712778,Food & Beverage,3906622.0,contact10733@company10733.com,E0089
C10735,Customer_10735,Aswan,East,Retail,100000,100236,90,2021-09-21,Active,TAX9623851,Technology,4630574.0,contact10734@company10734.com,E0059
C10736,Customer_10736,Alexandria,Central,Enterprise,500000,88380,30,2023-05-11,Active,,Healthcare,6355606.0,contact10735@company10735.com,E0135
C10737,Customer_10737,Asyut,North,Government,1000000,78568,60,2021-07-02,Active,TAX4070714,Real Estate,9369218.0,,E0139
C10738,Customer_10738,Alexandria,East,Government,100000,210900,90,2024-04-03,Active,TAX3709390,Real Estate,3731518.0,contact10737@company10737.com,E0057
C10739,Customer_10739,Tanta,West,SME,50000,54548,60,2022-01-19,Inactive,TAX2843219,Real Estate,134792.0,contact10738@company10738.com,E0124
C10740,Customer_10740,Alexandria,East,Retail,250000,191213,60,2021-03-20,Active,TAX4599064,Retail,4030213.0,contact10739@company10739.com,E0097
C10741,Customer_10741,Asyut,East,Retail,500000,34992,45,2023-06-08,Active,TAX3829277,Education,1210480.0,,E0064
C10742,Customer_10742,Aswan,South,Government,100000,299736,60,2024-02-02,Active,TAX1918049,Manufacturing,3318060.0,contact10741@company10741.com,E0188
C10743,Customer_10743,Aswan,North,Retail,500000,168638,60,2022-06-04,Active,TAX1962179,Healthcare,649036.0,contact10742@company10742.com,E0133
C10744,Customer_10744,Luxor,Central,SME,250000,229289,30,2023-02-11,Active,TAX9352909,Real Estate,737269.0,contact10743@company10743.com,E0135
C10745,Customer_10745,Luxor,East,Retail,50000,217760,30,2024-05-03,Active,TAX7092150,Manufacturing,389314.0,contact10744@company10744.com,E0102
C10746,Customer_10746,Asyut,Central,Enterprise,500000,39787,30,2021-12-02,Inactive,TAX8986367,Real Estate,160538.0,contact10745@company10745.com,E0078
C10747,Customer_10747,Port Said,South,Enterprise,100000,78220,60,2024-11-03,Active,TAX8479385,Education,11519162.0,contact10746@company10746.com,E0059
C10748,Customer_10748,Suez,North,SME,100000,3337,30,2024-03-30,,TAX8879089,Real Estate,1153349.0,contact10747@company10747.com,E0117
C10749,Customer_10749,Asyut,East,Retail,1000000,153898,60,2024-07-16,Inactive,TAX5275469,Technology,5237697.0,contact10748@company10748.com,E0127
C10750,Customer_10750,Alexandria,West,Enterprise,1000000,267940,45,2022-04-29,Active,TAX5102097,Healthcare,3096127.0,contact10749@company10749.com,E0011
C10751,Customer_10751,Mansoura,North,Retail,250000,203261,90,2022-06-18,Active,TAX2273572,Retail,2537420.0,contact10750@company10750.com,E0167
C10752,Customer_10752,Mansoura,North,SME,250000,227037,90,2024-04-25,Suspended,TAX8925262,Real Estate,2051433.0,contact10751@company10751.com,E0138
C10753,Customer_10753,Alexandria,South,Retail,250000,215248,45,2021-08-26,Active,TAX5356899,Retail,1640810.0,contact10752@company10752.com,E0019
C10754,Customer_10754,Luxor,West,Enterprise,100000,73429,60,2021-06-29,Inactive,TAX2833378,Real Estate,6017410.0,contact10753@company10753.com,E0104
C10755,Customer_10755,Alexandria,North,SME,50000,26839,30,2024-12-21,Suspended,TAX3893884,Technology,11907705.0,contact10754@company10754.com,E0127
C10756,Customer_10756,Asyut,North,Enterprise,50000,264596,45,2021-11-28,Active,TAX3505237,Real Estate,260341.0,contact10755@company10755.com,E0097
C10757,Customer_10757,Alexandria,North,SME,100000,160860,90,2021-09-17,,TAX1792178,Real Estate,4396392.0,contact10756@company10756.com,E0066
C10758,Customer_10758,Asyut,West,SME,50000,174542,90,2024-12-02,Inactive,TAX8774964,Healthcare,1146064.0,contact10757@company10757.com,E0153
C10759,Customer_10759,Giza,Central,Government,100000,189344,90,2021-11-22,Active,TAX5827608,Food & Beverage,4479574.0,contact10758@company10758.com,E0008
C10760,Customer_10760,Mansoura,Central,Enterprise,250000,68996,60,2022-12-14,Inactive,TAX4304998,Healthcare,114753.0,contact10759@company10759.com,E0135
C10761,Customer_10761,Tanta,West,Retail,500000,84156,90,2024-06-12,Active,TAX9215588,Manufacturing,541147.0,contact10760@company10760.com,E0180
C10762,Customer_10762,Port Said,Central,SME,500000,163138,30,2023-04-30,Inactive,TAX8216394,Real Estate,547085.0,contact10761@company10761.com,E0190
